# RELATIVE LSJT
#   version
#   J0 g0 T0_min T0_max symmetry_phase_mode  [P0=(-)^g0]
#   Nmax Jmax
#   T0   N' L' S' J' T'   N L S J T   JT-RME
 1
 1 1 1 1 0
 2 3
   1      0   0   0   0   1      1   1   0   1   0    2.00000000000000e+00
   1      2   0   0   0   1      1   1   0   1   0    -1.63299316185545e+00
   1      0   0   0   0   1      1   1   1   1   1    0.00000000000000e+00
   1      2   0   0   0   1      1   1   1   1   1    0.00000000000000e+00
   1      0   0   1   1   0      1   1   1   0   1    -1.15470053837925e+00
   1      2   0   1   1   0      1   1   1   0   1    9.42809041582063e-01
   1      0   0   1   1   0      1   1   1   1   1    -2.00000000000000e+00
   1      2   0   1   1   0      1   1   1   1   1    1.63299316185545e+00
   1      0   0   1   1   0      1   1   1   2   1    -2.58198889747161e+00
   1      2   0   1   1   0      1   1   1   2   1    2.10818510677892e+00
   1      1   1   0   1   0      2   2   0   2   1    -4.89897948556635e+00
   1      1   1   1   0   1      2   2   1   1   0    2.82842712474619e+00
   1      1   1   1   1   1      2   2   0   2   1    0.00000000000000e+00
   1      1   1   1   1   1      2   2   1   1   0    1.41421356237310e+00
   1      1   1   1   1   1      2   2   1   2   0    2.44948974278318e+00
   1      1   1   1   2   1      2   2   0   2   1    0.00000000000000e+00
   1      1   1   1   2   1      2   2   1   1   0    2.82842712474619e-01
   1      1   1   1   2   1      2   2   1   2   0    1.09544511501033e+00
   1      1   1   1   2   1      2   2   1   3   0    2.59229627936314e+00
