# RELATIVE LSJT
#   version
#   J0 g0 T0_min T0_max symmetry_phase_mode  [P0=(-)^g0]
#   Nmax Jmax
#   T0   N' L' S' J' T'   N L S J T   JT-RME
 1
 1 0 1 1 0
 2 3
   1      0   0   0   0   1      0   0   1   1   0    -1.73205080756888e+00
   1      0   0   0   0   1      2   0   1   1   0    0.00000000000000e+00
   1      2   0   0   0   1      0   0   1   1   0    0.00000000000000e+00
   1      2   0   0   0   1      2   0   1   1   0    -1.73205080756888e+00
   1      0   0   0   0   1      2   2   1   1   0    0.00000000000000e+00
   1      2   0   0   0   1      2   2   1   1   0    0.00000000000000e+00
   1      0   0   1   1   0      2   2   0   2   1    0.00000000000000e+00
   1      2   0   1   1   0      2   2   0   2   1    0.00000000000000e+00
   1      1   1   0   1   0      1   1   1   0   1    1.00000000000000e+00
   1      1   1   0   1   0      1   1   1   1   1    -1.73205080756888e+00
   1      1   1   0   1   0      1   1   1   2   1    2.23606797749979e+00
   1      1   1   1   0   1      1   1   1   1   1    2.00000000000000e+00
   1      1   1   1   1   1      1   1   1   1   1    1.00000000000000e+00
   1      1   1   1   1   1      1   1   1   2   1    1.29099444873581e+00
   1      1   1   1   2   1      1   1   1   2   1    1.73205080756888e+00
   1      2   2   0   2   1      2   2   0   2   1    0.00000000000000e+00
   1      2   2   0   2   1      2   2   1   1   0    -7.74596669241483e-01
   1      2   2   0   2   1      2   2   1   2   0    1.00000000000000e+00
   1      2   2   0   2   1      2   2   1   3   0    -1.18321595661992e+00
