     15200
6 6
   1   0   0   1   1   0.00000000
   2   0   1   1   1   1.00000000
   3   0   1   3   1   1.00000000
   4   1   0   1   1   2.00000000
   5   0   2   3   1   2.00000000
   6   0   2   5   1   2.00000000
   7   0   0   1  -1   0.00000000
   8   0   1   1  -1   1.00000000
   9   0   1   3  -1   1.00000000
  10   1   0   1  -1   2.00000000
  11   0   2   3  -1   2.00000000
  12   0   2   5  -1   2.00000000
1 1 0
2.000000e+00 2.000000e+00 2.000000e+00
33 140 33
  1   1   1   2   0   2   +0.0000000e+00
  1   1   1   3   0   2   +0.0000000e+00
  1   4   1   2   0   2   +0.0000000e+00
  1   4   1   3   0   2   +0.0000000e+00
  2   2   1   2   0   2   +0.0000000e+00
  2   2   1   3   0   2   +0.0000000e+00
  3   3   1   2   0   2   +0.0000000e+00
  3   3   1   3   0   2   +0.0000000e+00
  1   2   1   4   0   2   +0.0000000e+00
  1   2   1   5   0   2   +0.0000000e+00
  1   2   2   3   0   2   +0.0000000e+00
  1   4   1   2   2   2   +0.0000000e+00
  1   4   1   3   2   2   +0.0000000e+00
  1   5   1   2   2   2   +0.0000000e+00
  1   5   1   3   2   2   +0.0000000e+00
  2   3   1   2   2   2   +0.0000000e+00
  2   3   1   3   2   2   +0.0000000e+00
  1   4   1   3   2   4   +0.0000000e+00
  1   5   1   3   2   4   +0.0000000e+00
  2   3   1   3   2   4   +0.0000000e+00
  1   2   1   5   2   4   +0.0000000e+00
  1   2   1   6   2   4   +0.0000000e+00
  1   2   2   3   2   4   +0.0000000e+00
  1   2   3   3   2   4   +0.0000000e+00
  1   3   1   5   2   4   +0.0000000e+00
  1   3   1   6   2   4   +0.0000000e+00
  1   3   2   3   2   4   +0.0000000e+00
  1   3   3   3   2   4   +0.0000000e+00
  1   5   1   3   4   4   +0.0000000e+00
  1   6   1   3   4   4   +0.0000000e+00
  2   3   1   3   4   4   +0.0000000e+00
  3   3   1   3   4   4   +0.0000000e+00
  1   3   1   6   4   6   +0.0000000e+00
  1   7   1   8   0   2   +0.0000000e+00
  1   7   1   9   0   2   +0.0000000e+00
  1   7   2   7   0   2   +0.0000000e+00
  1   7   3   7   0   2   +0.0000000e+00
  1  10   1   8   0   2   +0.0000000e+00
  1  10   1   9   0   2   +0.0000000e+00
  1  10   2   7   0   2   +0.0000000e+00
  1  10   3   7   0   2   +0.0000000e+00
  2   8   1   8   0   2   +0.0000000e+00
  2   8   1   9   0   2   +0.0000000e+00
  2   8   2   7   0   2   +0.0000000e+00
  2   8   3   7   0   2   +0.0000000e+00
  3   9   1   8   0   2   +0.0000000e+00
  3   9   1   9   0   2   +0.0000000e+00
  3   9   2   7   0   2   +0.0000000e+00
  3   9   3   7   0   2   +0.0000000e+00
  4   7   1   8   0   2   +0.0000000e+00
  4   7   1   9   0   2   +0.0000000e+00
  4   7   2   7   0   2   +0.0000000e+00
  4   7   3   7   0   2   +0.0000000e+00
  1   8   1   7   0   2   +0.0000000e+00
  1   8   1  10   0   2   +0.0000000e+00
  1   8   1  11   0   2   +0.0000000e+00
  1   8   2   8   0   2   +0.0000000e+00
  1   8   2   9   0   2   +0.0000000e+00
  1   8   3   8   0   2   +0.0000000e+00
